fecha,NO_CEDULA,FRECUENCIA,VENTA_NETA,VENTA_NETA_DIGITAL,FACTURAS_TOTAL,FACTURAS_DIGITAL,TICKET_PROMEDIO_TOTAL,TICKET_PROMEDIO_DIGITAL,CL_CALL,CL_COM,CL_APP,CL_TIENDA,flag_digital
2023-11-15,3582364024,9,,85193289.25,,60625973,,46787503.58,2,4,3,5,True
2023-11-13,1220023087,9,,39711196.24,,69708036,,26655713.55,0,2,4,5,True
2023-11-18,1211152340,4,64626017.09,,19449758,,58312021.86,,0,3,0,3,False
2023-11-14,1136600594,0,28494405.45,,43779348,,7104818.23,,3,3,1,0,False
2023-11-14,3069566847,6,,97813845.79,,56657615,,57664779.84,3,1,0,4,True
2023-11-14,3691844410,4,85088343.75,,34662927,,58645394.69,,1,0,4,1,False
2023-11-15,3875286425,3,73636047.6,,55956500,,32591670.23,,4,0,0,3,False
2023-11-13,1642332622,8,,15411409.64,,82350423,,93329235.34,3,0,1,1,True
2023-11-18,2146521506,6,80852071.81,,46423776,,10137173.79,,2,0,2,0,False
2023-11-16,3710027686,9,,64851489.05,,45327835,,9376582.58,5,3,2,0,True
2023-11-15,3513909785,8,91285847.73,,61439596,,74918464.55,,4,4,5,4,False
2023-11-19,2976153817,5,,26809119.53,,79573456,,17187028.28,2,5,0,4,True
2023-11-14,3527816393,0,,26231924.63,,19686080,,39936980.38,4,2,5,2,True
2023-11-18,1422605481,0,,61121937.08,,87763480,,73659184.61,2,2,1,4,True
2023-11-19,2162700132,8,,77099189.45,,48674264,,98665350.51,3,2,2,1,True
2023-11-16,3815917875,10,,64949738.42,,37648474,,42650277.41,5,4,5,5,True
2023-11-18,1837988126,0,,92696386.95,,20050505,,49476192.82,1,2,0,4,True
2023-11-14,1967808193,9,,9330980.75,,20781454,,76381508.83,0,1,3,2,True
2023-11-15,1929291884,7,58442018.58,,70033134,,55228361.96,,2,4,4,2,False
2023-11-18,1781819331,5,28815059.96,,53930082,,70690958.6,,0,0,3,4,False
2023-11-15,2428500569,8,,72286403.88,,55366706,,57872599.61,3,4,2,5,True
2023-11-16,1901190270,8,54349212.37,,8271533,,33132234.81,,1,2,5,0,False
2023-11-18,2156634617,6,89318617.97,,9216864,,91591706.07,,5,1,0,0,False
2023-11-19,1285428721,3,,19530056.95,,48380795,,10785461.59,5,5,3,3,True
2023-11-16,2349493718,10,,10787676.87,,90897721,,71395007.28,1,1,3,5,True
2023-11-16,2098665767,0,,72878871.0,,2896868,,32824832.48,0,5,0,2,True
2023-11-16,3905634101,0,,85671083.68,,90674621,,23570972.68,2,4,4,5,True
2023-11-14,2249009060,2,,28208022.21,,78059396,,27133385.94,4,5,3,1,True
2023-11-15,2731000143,1,,73409112.83,,21125955,,63098306.01,1,2,4,1,True
2023-11-17,3753553045,6,1364989.63,,96517445,,74897630.97,,3,4,5,2,False
2023-11-13,1009414200,3,1236512.72,,56596580,,5494567.54,,3,5,0,3,False
2023-11-19,2748962415,1,75178079.88,,56439749,,69936590.56,,4,5,2,4,False
2023-11-18,2261999636,9,,13231724.31,,22092551,,53784768.74,1,3,5,3,True
2023-11-19,3054496258,6,9357328.64,,14820048,,38851429.1,,5,1,4,2,False
2023-11-13,1907475381,4,,73640260.66,,22902226,,5258918.48,5,1,3,3,True
2023-11-14,2594941715,6,25061192.75,,8455257,,31929896.23,,4,4,1,4,False
2023-11-18,3368738841,7,836836.79,,60281233,,9035088.08,,3,0,0,5,False
2023-11-19,2740299285,7,41026120.01,,12073623,,68896458.76,,1,3,1,5,False
2023-11-18,3745976040,10,,25506452.75,,87264526,,88565535.47,0,2,4,5,True
2023-11-18,1529710084,2,,74820671.62,,55257351,,40593238.44,4,0,0,3,True
2023-11-18,1666375189,3,61834504.75,,33261810,,63374745.43,,3,4,4,5,False
2023-11-13,2346741885,7,20316046.8,,74695984,,69162152.86,,2,3,5,3,False
2023-11-18,3657880335,5,,56528215.59,,50745138,,48964136.78,3,5,1,5,True
2023-11-15,3687215485,4,,79800785.29,,3352510,,59362617.03,1,3,4,0,True
2023-11-18,3454991199,5,5986081.41,,38166705,,71203782.36,,2,4,1,0,False
2023-11-14,1621587820,9,15459229.46,,45726070,,71426671.21,,5,2,1,2,False
2023-11-19,1841406213,1,97621522.23,,19217290,,41825876.47,,1,5,2,1,False
2023-11-13,1977359976,0,,54836858.35,,16489012,,58129421.12,3,1,2,2,True
2023-11-19,1982048091,2,,85291426.79,,3224551,,6236013.6,4,3,4,5,True
2023-11-14,1265227177,3,62210097.6,,75748225,,24546399.78,,0,2,2,2,False
2023-11-14,1673943219,6,,42317762.09,,96146339,,93315803.39,1,1,2,3,True
2023-11-15,3032559879,3,,10766891.22,,99500294,,49895631.32,0,3,1,0,True
2023-11-16,1378716801,2,,54985373.54,,9800799,,66384166.29,1,1,4,4,True
2023-11-13,1691252006,10,,21833863.67,,40901684,,58973887.26,4,2,3,4,True
2023-11-17,1572593093,7,,46651614.63,,60953403,,36697266.01,4,4,5,1,True
2023-11-19,2703971449,4,89580085.28,,59418059,,90236381.0,,0,2,1,3,False
2023-11-18,3562811461,5,34587653.36,,95284056,,86463286.77,,2,3,0,2,False
2023-11-15,3247919907,3,,42774599.1,,94836118,,70785986.81,1,4,4,3,True
2023-11-16,3585216507,8,94351094.59,,50096127,,80660086.88,,4,3,3,0,False
2023-11-17,3139103926,5,,92798246.38,,55037804,,98878255.36,5,4,4,4,True
2023-11-18,1016007919,0,,24565585.68,,81694117,,62507438.59,5,0,0,1,True
2023-11-13,2776286910,8,,75899160.64,,53861090,,14988821.5,2,4,5,0,True
2023-11-15,1670142087,7,,95014459.37,,54257734,,49445627.96,5,5,1,5,True
2023-11-19,2086522936,2,89082877.91,,241781,,87430509.74,,5,4,2,3,False
2023-11-14,3046208723,4,,25175027.61,,15646026,,8297907.61,1,3,0,0,True
2023-11-14,2843014518,1,79147793.69,,41923326,,11206398.18,,0,2,0,5,False
2023-11-14,2645588140,3,,31577567.19,,33301752,,96109607.29,1,2,0,0,True
2023-11-17,2996407229,7,,20838404.35,,2384299,,43461903.45,3,2,4,0,True
2023-11-16,2691617783,10,21374167.9,,25532930,,97133837.65,,1,2,4,3,False
2023-11-14,1883919506,4,69600958.01,,87763894,,67095472.58,,4,1,5,2,False
2023-11-15,1004845560,6,17709927.28,,28848,,2486745.47,,0,4,2,4,False
2023-11-13,2724883967,10,,12137595.85,,98636193,,60770532.17,3,3,5,3,True
2023-11-14,2049869267,8,31949579.88,,10480406,,54355818.5,,3,2,5,4,False
2023-11-19,1270651197,1,,29783941.01,,19449239,,74162913.19,1,4,2,1,True
2023-11-16,3639364174,1,,90377923.78,,7839293,,10018576.57,2,3,3,3,True
2023-11-14,1198198958,2,,29582490.95,,81847351,,32205038.03,4,0,5,4,True
2023-11-19,2132148612,5,,39787448.41,,80256386,,65177304.29,5,3,2,1,True
2023-11-15,3538591137,0,,7227861.62,,45766898,,42116022.56,1,4,0,2,True
2023-11-13,2654330593,1,3997655.53,,63942355,,93939132.45,,4,5,5,5,False
2023-11-17,3960621508,2,,90532390.39,,31038820,,39151314.46,1,3,4,5,True
2023-11-13,3853639426,5,,64739176.01,,21557623,,54625816.84,0,3,1,1,True
2023-11-13,3133122983,10,,41915389.69,,58215263,,40498743.18,3,2,3,2,True
2023-11-18,2036562107,2,28835288.91,,96205276,,77991825.64,,3,5,1,3,False
2023-11-15,2210978886,3,23412667.95,,17792708,,79822626.83,,3,0,2,3,False
2023-11-19,1183263733,5,,83130782.07,,90410138,,28485250.67,3,5,1,0,True
2023-11-16,2617210219,3,,4741192.59,,79941871,,57952551.64,1,4,4,5,True
2023-11-13,1269315939,10,,53295800.93,,77983082,,36315768.88,4,4,1,1,True
2023-11-15,1747888596,0,,69527916.37,,91330183,,6908817.79,3,4,1,1,True
2023-11-18,3761794642,8,,68656274.23,,41011028,,94210452.03,2,0,1,2,True
2023-11-14,3871438465,9,,96237761.32,,16574265,,62534994.16,3,4,0,1,True
2023-11-17,3029672754,6,81862755.39,,21343744,,45743019.94,,4,1,1,3,False
2023-11-15,2475778329,0,82468916.88,,57479479,,23067780.61,,5,5,3,0,False
2023-11-18,3747040326,2,82150874.55,,9118958,,20101656.48,,1,5,3,0,False
2023-11-14,1175639771,9,,33645617.27,,73860251,,99689018.77,2,3,5,2,True
2023-11-19,2293660465,3,69416469.56,,98621192,,86597981.5,,0,4,1,2,False
2023-11-14,3800889694,4,55205514.91,,16227459,,56644492.67,,5,2,0,4,False
2023-11-16,3605458961,8,30711187.27,,79889108,,65243037.0,,2,5,5,3,False
2023-11-14,3498766542,8,22139371.11,,58635700,,89131143.03,,1,0,4,5,False
2023-11-13,2950768770,5,,80942174.88,,74408073,,5103341.94,2,4,1,2,True
2023-11-19,1154316149,3,31433174.2,,42700948,,5768761.1,,4,1,1,4,False
2023-11-13,3656280212,3,,90521195.31,,33365368,,32651423.78,4,4,1,2,True
2023-11-13,1418264895,1,38815241.84,,64068668,,99970858.69,,2,2,4,5,False
2023-11-18,1406548359,10,,88659438.68,,53656949,,9181690.99,1,5,0,4,True
2023-11-19,1270317796,3,34097981.44,,20958540,,35135886.01,,5,3,1,0,False
2023-11-18,2379107626,8,,7684829.58,,87567099,,43982617.71,3,3,3,3,True
2023-11-13,1249213261,3,32041605.27,,57728242,,79686289.22,,2,2,2,2,False
2023-11-16,3167213111,2,,64264448.33,,61031903,,47573134.29,1,3,2,2,True
2023-11-15,2628200149,0,51487604.45,,91270217,,82933111.19,,4,2,1,5,False
2023-11-19,3136215445,0,,83893245.85,,88520206,,99092025.9,0,3,0,3,True
2023-11-15,3254296670,8,,46066046.8,,9477680,,6684545.3,2,0,0,4,True
2023-11-14,2582407395,7,,25592998.58,,84469335,,5859481.02,3,3,5,2,True
2023-11-19,1221920819,4,9984135.14,,30925636,,78774014.84,,4,5,2,2,False
2023-11-17,3902530261,1,73834688.89,,40535620,,25574121.24,,3,4,3,0,False
2023-11-14,1929993132,8,66070094.19,,76390852,,86086127.22,,1,4,4,1,False
2023-11-15,2668663919,6,34400748.05,,99964306,,46527768.51,,2,3,3,3,False
2023-11-17,3809414561,0,31462773.13,,49757259,,16832456.2,,2,3,1,5,False
2023-11-17,2461201990,7,,39783092.8,,48632475,,42868915.7,5,3,0,1,True
2023-11-18,1069168851,2,,44380203.83,,80524139,,98451784.92,5,4,2,5,True
2023-11-18,2655715208,3,,81833787.8,,96195681,,10681442.85,5,1,5,5,True
2023-11-17,3413914544,6,,86256504.39,,41628797,,21077143.23,3,2,2,2,True
2023-11-15,2557388373,3,,65146242.09,,83460592,,89392125.73,4,3,2,5,True
2023-11-16,2203933585,2,85460877.89,,56219204,,25721454.3,,4,3,3,5,False
2023-11-18,2435175178,8,9677257.28,,95356140,,51047316.59,,5,4,5,4,False
2023-11-18,3809442540,7,33673746.04,,33583061,,95913106.8,,2,2,4,2,False
2023-11-17,3740171615,4,9111614.68,,99580575,,20818579.98,,3,5,4,1,False
2023-11-17,1992728463,1,,72013241.11,,53673014,,9361450.53,5,1,2,3,True
2023-11-14,2938163411,4,,66772603.98,,55915154,,81975489.71,0,3,0,5,True
2023-11-17,3425612940,8,57545064.69,,36505381,,57277679.26,,0,3,5,5,False
2023-11-18,1476732556,9,92871295.88,,57203461,,8435766.78,,0,2,5,3,False
2023-11-15,2125462543,1,,68046437.13,,5082453,,52925063.52,5,4,3,2,True
2023-11-16,1668566108,6,,81406555.69,,53572057,,4501259.12,0,2,0,5,True
2023-11-14,2180892212,2,,70628578.32,,41743015,,7267556.46,1,1,3,2,True
2023-11-14,2394763303,10,,41951230.72,,11679771,,41148165.08,2,1,1,2,True
2023-11-19,3341406596,0,,51495579.45,,19081606,,149522.54,5,2,3,4,True
2023-11-14,2586107475,6,,6013196.04,,80454002,,59415712.36,1,0,3,4,True
2023-11-16,2076146901,3,54306858.19,,29785124,,55028441.64,,1,2,5,0,False
2023-11-15,3058459001,5,15067254.0,,64712192,,90953114.01,,1,0,0,2,False
2023-11-18,2305586469,2,38768168.67,,26584962,,81122727.63,,0,4,4,4,False
2023-11-17,3112337884,2,,16965615.51,,21020657,,60698927.15,1,5,3,0,True
2023-11-13,1504563058,6,,7719937.28,,40758081,,67205842.28,2,1,5,2,True
2023-11-16,2277239831,2,,78648974.19,,60328973,,25663.69,2,1,2,4,True
2023-11-18,1437383773,5,12653857.02,,42003344,,74591541.43,,2,2,5,4,False
2023-11-19,3279876381,9,60755035.85,,92983317,,33726101.13,,2,2,1,2,False
2023-11-18,3336982646,5,,5671003.08,,25416582,,75736876.35,4,1,4,5,True
2023-11-16,3629482984,8,,22798186.46,,48869728,,89593063.12,5,0,3,4,True
2023-11-13,1353736015,2,70442341.98,,14870612,,18618395.83,,0,1,0,0,False
2023-11-17,3228803897,6,,41250608.62,,51974919,,85221835.91,0,3,1,4,True
2023-11-14,3279536572,4,,90277967.68,,36281592,,97152338.35,2,2,3,1,True
2023-11-18,1090349580,5,,8750630.95,,65032973,,13960848.85,1,5,4,4,True
2023-11-19,1246813547,5,1150722.07,,28687364,,81666454.74,,4,1,5,5,False
2023-11-19,2254947754,8,75283467.52,,62270689,,78297790.36,,2,3,3,2,False
2023-11-19,1089414148,2,65330516.27,,14640035,,22676938.53,,4,3,2,1,False
2023-11-14,3358733017,6,,95086102.27,,66783714,,34957818.73,3,0,2,1,True
2023-11-14,2349693160,4,,85451.99,,93970180,,44911484.61,1,2,5,0,True
2023-11-17,1346475208,6,,98490796.76,,77793814,,97637986.36,5,4,4,2,True
2023-11-18,1426126505,7,39866309.89,,26589185,,44746464.19,,2,0,4,4,False
2023-11-19,3130483081,4,69378303.67,,59812607,,99161845.94,,4,0,1,5,False
2023-11-18,1961561260,7,37750327.6,,3350673,,17000211.79,,1,2,0,0,False
2023-11-17,1616208973,2,12770243.0,,67389658,,79519330.61,,4,0,1,0,False
2023-11-19,3901165876,10,,46326037.35,,81904709,,69797761.48,2,1,5,2,True
2023-11-19,3357101027,5,,68289892.48,,33170537,,21326098.88,2,0,3,4,True
2023-11-13,1706881066,4,44757478.63,,56586234,,114817.38,,2,2,2,3,False
2023-11-15,1528147060,5,39509599.67,,30357282,,81865223.48,,3,3,2,5,False
2023-11-18,1125413532,0,46526989.25,,66779788,,8341712.43,,1,3,0,4,False
2023-11-17,2600981924,9,,72836873.41,,3859224,,44280961.66,0,3,2,3,True
2023-11-18,2863496643,7,21689163.61,,10530495,,16971551.73,,0,3,5,4,False
2023-11-13,3351126802,1,,17682831.38,,60689374,,42550490.7,3,0,1,0,True
2023-11-18,3497723663,2,,19904543.09,,43591697,,72101846.58,1,3,5,3,True
2023-11-13,1643957188,2,,20799826.52,,68405826,,53202672.29,1,5,2,3,True
2023-11-16,2238012290,7,,21376120.11,,40473322,,63233990.08,5,2,4,5,True
2023-11-18,2737824178,5,,19590672.96,,523993,,94759055.22,0,0,5,4,True
2023-11-14,2531064772,7,,18509781.39,,1768840,,20416863.89,1,0,3,0,True
2023-11-18,1692346917,9,76768280.86,,14093309,,55330689.59,,5,4,3,2,False
2023-11-18,2911952912,9,95903903.21,,67389228,,83995313.32,,2,3,3,4,False
2023-11-18,3137247762,10,,27204779.84,,44948609,,22226526.92,3,2,2,3,True
2023-11-17,3584087010,3,88023793.17,,70744162,,52015843.79,,3,2,2,3,False
2023-11-16,3852718831,6,,60754423.04,,54635864,,34202104.31,3,4,3,0,True
2023-11-17,2485352638,6,16717209.91,,81028639,,40883304.06,,5,1,2,3,False
2023-11-19,1557294157,9,,71741696.46,,45104981,,57001187.42,4,2,1,5,True
2023-11-14,3338521684,10,42351141.38,,43236038,,90534397.81,,2,5,4,1,False
2023-11-17,1941729901,2,,57956.24,,21560828,,76162473.9,2,2,3,5,True
2023-11-19,3932707722,4,,36212848.04,,11754222,,45393551.46,1,1,1,3,True
2023-11-13,2553647815,6,50723882.41,,96137692,,93486430.46,,5,4,1,2,False
2023-11-14,3261058090,10,87842843.54,,43786760,,41717449.27,,0,4,1,4,False
2023-11-13,1789766607,2,46449876.2,,41493422,,28960722.98,,4,1,3,1,False
2023-11-19,3544879109,2,36381330.93,,59005438,,73100646.14,,0,1,1,3,False
2023-11-18,2101102910,7,,97059768.86,,3420770,,24584147.35,4,1,2,0,True
2023-11-16,3955491193,6,64110513.88,,78742037,,82304003.15,,4,1,3,2,False
2023-11-18,2629398287,7,,98934806.2,,78925763,,30765570.43,1,4,0,5,True
2023-11-15,3200704328,1,36352036.58,,26947086,,23221957.13,,1,2,5,0,False
2023-11-19,1794059127,9,4953721.13,,54963682,,44004366.5,,3,5,5,4,False
2023-11-14,1709423145,9,8794337.39,,64514860,,89930961.03,,1,0,2,2,False
2023-11-17,1534120141,0,,37206840.21,,17651727,,12416865.15,3,3,1,2,True
2023-11-13,2740131551,4,55282790.85,,63640606,,8879871.23,,1,0,4,2,False
2023-11-17,1359821877,2,92952557.13,,93333208,,37401566.27,,2,0,3,0,False
2023-11-15,1305223125,8,,38051269.15,,53444930,,41671933.63,4,0,5,3,True
2023-11-15,2985782491,8,,9660350.71,,82227405,,70847862.07,1,2,2,2,True
2023-11-17,2188892738,1,,24468985.22,,82696909,,12897293.08,1,4,1,2,True
2023-11-17,3309948473,4,20712287.11,,68911312,,5449460.01,,4,1,3,4,False
2023-11-13,1586127682,0,72043237.19,,54861879,,4633290.49,,5,1,5,0,False
2023-11-14,1797174682,7,65797577.64,,33462368,,18037140.18,,3,2,4,2,False
2023-11-17,1374850625,8,,81766646.28,,82819936,,88307948.38,2,3,3,2,True
2023-11-19,3566325396,5,,27704622.73,,76757636,,23106798.48,3,2,2,4,True
2023-11-14,1724070112,3,,60855846.02,,84891996,,36500006.53,2,1,4,3,True
2023-11-17,1516979699,10,3736865.1,,2551461,,53282879.9,,2,3,5,1,False
2023-11-16,2209142044,3,5196872.24,,98208965,,43802296.16,,5,1,2,2,False
2023-11-17,1496602129,8,,45281923.42,,71828259,,98974253.76,1,5,2,3,True
2023-11-19,1295530611,8,5862446.55,,27614310,,28056902.94,,2,2,4,3,False
2023-11-19,3208153365,0,,92784751.16,,43410931,,4215254.38,5,1,1,0,True
2023-11-13,1760764420,6,13654769.71,,33603231,,16686636.13,,5,2,0,2,False
2023-11-15,2562686949,2,46130616.94,,95431714,,12151063.96,,5,2,5,2,False
2023-11-13,3337376441,8,,26942646.21,,31022944,,43040473.38,5,3,5,4,True
2023-11-19,2086617219,3,,80299976.6,,65873808,,72048619.25,5,0,4,2,True
2023-11-16,3038297226,2,28947928.37,,60738350,,46038069.96,,3,2,1,0,False
2023-11-16,2645929082,7,40560051.76,,75932151,,93215471.48,,5,0,3,5,False
2023-11-17,1519069572,8,15687137.35,,45358280,,47344264.22,,4,3,3,0,False
2023-11-19,2688730736,8,,59795565.54,,54385296,,19472066.85,2,4,2,0,True
2023-11-14,3107875330,1,,22882561.51,,21773503,,90367698.7,0,2,0,5,True
2023-11-14,2384956111,0,,43187922.52,,75339864,,69407392.72,5,3,5,0,True
2023-11-19,3663539381,0,,16489965.12,,88305668,,48787696.72,3,3,3,3,True
2023-11-13,3601944632,5,61110034.37,,77750390,,97173951.89,,3,0,4,4,False
2023-11-16,2686154317,4,9239369.26,,24811500,,94447875.69,,4,4,3,3,False
2023-11-14,2541119601,0,,56925089.15,,32872540,,25688657.21,3,2,4,5,True
2023-11-13,3232316053,2,,97291345.34,,9085954,,69607948.63,0,3,0,5,True
2023-11-14,3562214818,2,,43663290.19,,55179170,,96319181.7,0,2,5,1,True
2023-11-14,2205978422,0,,34373356.64,,43067615,,4852641.78,5,3,0,3,True
2023-11-16,3687819585,9,,30341345.13,,7398727,,35332626.26,0,1,4,2,True
2023-11-13,3974762230,1,,37272018.97,,132182,,9628785.01,5,5,0,5,True
2023-11-16,1882019515,1,,48153064.4,,30258017,,17486337.37,3,2,0,4,True
2023-11-16,2134963040,1,,28667793.56,,64765123,,42759461.25,5,4,0,4,True
2023-11-18,2938190127,9,19533298.13,,7987701,,84032251.0,,3,4,3,5,False
2023-11-18,3959240998,5,,12206309.94,,90501762,,51265253.89,3,1,1,5,True
2023-11-16,3505704945,5,11538848.78,,80890333,,29042062.1,,3,1,0,0,False
2023-11-19,3934259776,9,90805950.64,,54532169,,29384448.65,,1,3,4,1,False
2023-11-19,1477551362,6,,12351894.53,,59138164,,21745884.03,4,2,4,5,True
2023-11-17,3445350215,10,98042846.87,,521175,,51040386.05,,1,0,0,2,False
2023-11-18,3324200453,8,68367663.26,,14170785,,5764088.83,,2,3,4,1,False
2023-11-16,1299638460,7,,32934018.2,,33771510,,51003353.83,4,3,0,5,True
2023-11-15,1720008533,4,,79560324.35,,9660798,,22403335.99,3,3,0,0,True
2023-11-19,1059217588,10,,1138357.61,,1359775,,27066473.11,2,1,5,0,True
2023-11-18,1263954269,0,,8440031.21,,18484380,,22151602.4,4,0,2,1,True
2023-11-17,2542760887,7,26433638.26,,78632600,,27762695.34,,5,1,3,5,False
2023-11-18,1000685458,9,,54103296.59,,17924305,,82744243.83,5,5,0,5,True
2023-11-17,1255880863,7,,41006086.9,,13305845,,3895085.83,3,1,4,4,True
2023-11-18,3017736839,7,,62104427.7,,80100427,,67639625.37,3,2,5,5,True
2023-11-19,1173199207,2,65648235.75,,18938989,,14651335.14,,5,2,5,0,False
2023-11-14,3109243325,6,,9662002.05,,93593775,,97527253.39,0,3,4,2,True
2023-11-15,1118418834,2,,9678852.49,,88920799,,76294656.19,1,5,0,4,True
2023-11-14,1631180983,4,,25701805.5,,96218254,,82360370.66,5,3,4,3,True
2023-11-16,3256148941,6,,79056751.85,,74482575,,69403810.58,2,5,5,2,True
2023-11-16,3000153795,2,,34575613.57,,91862207,,66461470.22,1,4,2,3,True
2023-11-13,2455520123,3,,62964248.78,,23042226,,38025797.32,4,5,2,1,True
2023-11-13,1366977831,10,78855731.55,,90526190,,97717937.31,,2,2,0,3,False
2023-11-13,3986601982,10,64426442.0,,3665195,,24317193.97,,1,4,0,5,False
2023-11-18,1803106840,0,17772126.37,,83680627,,17676131.72,,4,1,3,5,False
2023-11-14,3788199991,8,,52711004.52,,78795747,,46234665.18,5,2,1,4,True
2023-11-17,3016260926,4,,20821571.98,,92066129,,14969743.61,4,0,3,0,True
2023-11-13,3509543578,9,26298003.58,,69786276,,93556465.88,,1,5,4,0,False
2023-11-18,2938673415,5,,27709023.86,,44352136,,52477633.32,5,2,3,0,True
2023-11-19,2755762626,9,36701787.21,,30553537,,28918700.02,,2,3,5,5,False
2023-11-18,2486253095,1,27337574.77,,72934253,,72122746.39,,5,3,2,0,False
2023-11-18,2035926876,10,6454052.89,,9695121,,42062437.36,,3,4,2,4,False
2023-11-18,3306123276,2,77046629.86,,3315677,,45167729.04,,4,0,3,5,False
2023-11-19,3627880991,7,,34305210.61,,68120293,,89600314.25,4,4,2,4,True
2023-11-14,2008026159,3,4894549.03,,49125804,,27991620.31,,0,5,2,1,False
2023-11-18,2337124553,6,50977338.09,,23996728,,35428461.6,,3,2,0,2,False
2023-11-17,3851232898,2,,12495766.27,,42855469,,41129640.25,2,0,3,3,True
2023-11-15,3436330070,3,,30199355.68,,45148566,,54274049.87,4,1,2,3,True
2023-11-16,2159413911,9,88641131.97,,46666704,,38179504.59,,3,4,0,1,False
2023-11-19,3827459188,4,40022583.63,,93187591,,43631533.15,,0,2,5,3,False
2023-11-18,2701066100,3,99882558.09,,83783263,,64983762.88,,3,5,4,0,False
2023-11-18,1370732337,8,,47595675.45,,59847079,,5274513.9,2,0,5,2,True
2023-11-18,1107177639,6,2624282.46,,66299661,,76092810.0,,4,5,5,0,False
2023-11-13,3546749777,2,56490851.77,,26955291,,5561157.52,,4,0,5,2,False
2023-11-17,2696343008,8,85255021.33,,16016740,,84539556.21,,2,0,1,5,False
2023-11-18,1228551365,9,34752696.94,,82449095,,42302427.99,,2,2,1,4,False
2023-11-17,3417867217,10,21098559.9,,14118491,,40420418.64,,0,0,1,3,False
2023-11-18,1292825189,8,,61607372.73,,2854205,,84817276.13,0,3,0,4,True
2023-11-16,2638295116,2,,52485043.83,,89310225,,90932738.7,4,2,4,0,True
2023-11-18,2627613689,8,26239263.48,,23389905,,5320595.59,,1,5,3,2,False
2023-11-13,1802371937,5,,25939582.09,,45295768,,75656763.81,3,1,2,3,True
2023-11-15,3068825455,3,,69960040.39,,13449211,,9033714.92,4,5,2,1,True
2023-11-18,3751630871,6,31349141.54,,88163559,,36330403.39,,2,5,5,0,False
2023-11-14,3416317904,6,98184564.41,,34245374,,8226770.68,,3,5,4,4,False
2023-11-15,2334063411,3,35404135.03,,72395873,,6754612.76,,5,2,1,4,False
2023-11-14,2263691435,4,48751324.27,,11716907,,44801108.63,,1,3,1,4,False
2023-11-15,2923372258,10,29342173.45,,91994037,,98709438.16,,0,1,3,4,False
2023-11-15,2323664816,1,,38374614.42,,54173758,,83984789.96,2,5,0,3,True
2023-11-18,1076801431,7,,83521222.08,,93055098,,27562162.89,5,0,1,2,True
2023-11-16,3475633769,8,85513696.44,,84124965,,71040739.24,,3,0,4,5,False
2023-11-14,2072818792,9,,86322875.03,,97424400,,5273228.57,1,2,2,3,True
2023-11-15,3973901285,8,99950821.68,,64553165,,68239761.35,,2,3,0,1,False
2023-11-18,3070420175,10,3965343.17,,29372989,,99670166.01,,0,1,0,4,False
2023-11-18,3527258029,1,,32569001.28,,76813028,,84239605.54,4,0,2,3,True
2023-11-19,1253255795,2,,28444536.29,,44310669,,86746926.28,5,2,5,5,True
2023-11-15,2165130341,5,,56732400.61,,90254473,,71073479.16,2,3,1,1,True
2023-11-16,1544178299,3,43546615.07,,22883099,,86190961.55,,3,5,5,0,False
2023-11-16,2378087759,6,47363654.61,,92644428,,67708548.48,,1,5,4,3,False
2023-11-19,1935870197,9,,7080159.87,,37315005,,84511820.99,1,2,2,0,True
2023-11-19,1248617971,1,34284660.09,,56264300,,42955487.0,,1,3,0,1,False
2023-11-14,1060090274,10,83129153.83,,21214117,,91565133.27,,5,5,4,2,False
2023-11-14,2935461124,3,13156909.33,,37261912,,54869542.77,,4,1,5,0,False
2023-11-18,2891043558,0,,79570443.66,,87107356,,77646793.2,3,1,1,4,True
2023-11-13,3184074789,4,,40205045.2,,89782981,,35455518.74,4,4,0,1,True
2023-11-18,2677166368,5,,23560505.01,,60310791,,19906621.15,5,3,3,4,True
2023-11-15,3072427208,8,,83253029.12,,82907517,,28879876.81,5,5,3,4,True
2023-11-16,2598159993,3,73752832.74,,69414706,,72011066.48,,3,1,0,1,False
2023-11-15,3131940434,10,,57561308.36,,98716333,,37638709.4,1,2,3,1,True
2023-11-16,3827673869,6,,33526804.24,,27522139,,84408901.68,0,4,1,1,True
2023-11-16,2453681627,7,,89120343.65,,28900334,,17898967.6,3,4,5,3,True
2023-11-19,3644534202,3,32826517.42,,1955543,,39743133.87,,5,0,3,1,False
2023-11-19,1337406637,1,82319333.46,,54849125,,88200895.31,,3,2,2,5,False
2023-11-18,3985703382,5,,16158889.16,,74168574,,47944724.25,1,3,2,2,True
2023-11-19,3490921320,2,9080771.53,,17258621,,27643818.97,,3,0,0,1,False
2023-11-18,2480586279,10,,19059176.29,,50190289,,48199336.54,5,2,3,3,True
2023-11-18,2858504979,7,,80143982.67,,23422809,,95321947.65,4,4,4,0,True
2023-11-18,2052153749,0,22239033.85,,39340540,,10909131.95,,5,1,0,0,False
2023-11-17,2450197601,1,39723654.66,,39916116,,64037006.43,,4,5,1,3,False
2023-11-13,3275152553,6,48210915.34,,11227031,,28008737.3,,4,2,4,5,False
2023-11-16,3599240216,0,30591597.48,,12652870,,280533.04,,1,3,1,5,False
2023-11-14,3244629055,5,87084963.62,,49734487,,26630685.9,,1,2,4,3,False
2023-11-15,3435859980,4,36508487.82,,99132054,,52428810.64,,0,4,1,5,False
